gene,n_pairs,r
ENSG00000285417,1299,0.0317
KCNV1,3436,0.0317
ENSG00000267939,6809,0.0317
ENSG00000290009,3073,0.0317
ALDH3A1,6217,0.0317
CFAP251,7483,0.0317
KDM4B,7621,0.0317
ENSG00000231856,5387,0.0317
CETP,4882,0.0317
SATB2-AS1,7023,0.0316
F11-AS1,6907,0.0316
RPL4P5,3504,0.0316
MFSD14CP,7457,0.0316
ITGA7,6992,0.0316
ENSG00000259711,5561,0.0316
DENND6B,7270,0.0316
HERPUD2-AS1,7051,0.0316
RNU6-1052P,442,0.0316
ENSG00000259250,5178,0.0316
ENSG00000268400,6173,0.0316
SPATA31D1,172,0.0316
CCDC38,5737,0.0316
TCTE1,6331,0.0316
HTRA1,7219,0.0316
PUS7L,7545,0.0316
ELMO2,7438,0.0316
DSG2-AS1,7124,0.0316
GPS1,7281,0.0316
ZNF778-DT,6483,0.0316
ENSG00000248443,134,0.0316
LINC01861,402,0.0316
ZNF807P,759,0.0316
WASHC4,7621,0.0316
CBLC,6706,0.0316
SLC30A5,7536,0.0316
NOTCH2NLB,7202,0.0316
BMAL2-AS1,7027,0.0316
ENSG00000261253,5961,0.0315
PLAAT4,6605,0.0315
PLEKHG6,6890,0.0315
ENSG00000248975,4520,0.0315
ENSG00000248736,758,0.0315
LINC02520,2320,0.0315
ENSG00000291037,2633,0.0315
C3P1-1,25,0.0315
SVBP,7275,0.0315
FCRL4,357,0.0315
BMS1P8,1144,0.0315
ENSG00000231769,3939,0.0315
LINC01206,2293,0.0315
ENSG00000290459,3913,0.0315
ENSG00000250039,6419,0.0315
PCDHA7,984,0.0315
FGR,2423,0.0315
ENSG00000215023,388,0.0315
GJC3,879,0.0315
ENSG00000267707,6625,0.0315
PRSS51,6009,0.0315
ENSG00000258847,2022,0.0315
ENSG00000267633,6544,0.0315
TGS1,7563,0.0315
LRRK2,6444,0.0315
LINC01153,689,0.0315
ENSG00000287516,3458,0.0315
FAF1,7641,0.0315
ENSG00000254701,2406,0.0315
CD300LG,547,0.0314
MSX1,7016,0.0314
TRPC5OS,3309,0.0314
LRRIQ4,4581,0.0314
IQCA1L,3844,0.0314
FAM192BP,6086,0.0314
ENSG00000231557,6075,0.0314
ANKFN1,7232,0.0314
PATL1,7589,0.0314
STMN2,2237,0.0314
FBXL19-AS1,7127,0.0314
TXLNGY,7112,0.0314
ENSG00000257489,6421,0.0314
MMP28,6272,0.0314
RTN4R,6731,0.0314
TNFRSF10A-AS1,3799,0.0314
SULT4A1,4628,0.0314
SNORD13P1,79,0.0314
HUNK,7243,0.0314
ENSG00000280281,918,0.0314
TMEM218,7276,0.0314
ENSG00000288998,5884,0.0314
MT-TR,141,0.0314
ENSG00000288057,191,0.0314
WDCP,7311,0.0313
ENSG00000289413,1037,0.0313
TAS2R20,6908,0.0313
ENSG00000272383,195,0.0313
SPSB2,7210,0.0313
ENSG00000286044,6992,0.0313
SUV39H2-DT,5967,0.0313
RAB42,3803,0.0313
ZFTRAF1,7244,0.0313
ENSG00000234273,2908,0.0313
MXRA5Y,155,0.0313
ETFRF1,7369,0.0313
FRS3,6915,0.0313
BPIFB4,1901,0.0313
ST8SIA5-DT,6883,0.0313
ENSG00000286387,2764,0.0313
TMEM102,5845,0.0313
ENSG00000289983,1420,0.0313
AMIGO1,4879,0.0313
ENSG00000236491,876,0.0313
ZNF516-DT,1882,0.0313
ENSG00000260693,1589,0.0313
ZNF542P-1,4826,0.0313
PRSS48,7052,0.0312
CDHR2,6933,0.0312
ENSG00000290149,4486,0.0312
ENSG00000255092,571,0.0312
TTC3P1,7186,0.0312
KIRREL2,3489,0.0312
FGG,5496,0.0312
ENSG00000261540,1581,0.0312
MGAT2,7314,0.0312
FBXO3,7469,0.0312
LINC00278,6298,0.0312
ALG8,7465,0.0312
CLCNKA,2249,0.0312
TET3,7589,0.0312
TCEAL1,7276,0.0312
ENSG00000229603,1823,0.0312
IL31RA,6680,0.0312
TMEM265,7355,0.0312
SLC6A14P1,818,0.0312
CCDC125,7452,0.0312
ENSG00000227627,7244,0.0312
LINC01076,2200,0.0312
ANKRD10,7641,0.0312
ANOS2P,5509,0.0312
ENSG00000287722,6056,0.0312
NDUFB4P12,139,0.0312
OR2M2,908,0.0312
ENSG00000286046,6531,0.0311
RFESD,7103,0.0311
CNTNAP5,7097,0.0311
ZBED9,6634,0.0311
LINC02280,3346,0.0311
NUBPL-DT,920,0.0311
MAP9-AS1,6340,0.0311
CD34,1764,0.0311
HEY1,6738,0.0311
PRKAR2A-AS1,4339,0.0311
TPTE2P4,6089,0.0311
ASB8,7409,0.0311
ZNF442,7149,0.0311
ANKRD18DP-1,1642,0.0311
ENSG00000286555,3838,0.0311
PRKCZ-AS1,4650,0.0311
ENSG00000263508,3493,0.0311
NEIL2,7198,0.0311
MYCN,4529,0.0311
FBXO47,3512,0.0311
KDSR-DT,6448,0.0311
SWT1,7507,0.0311
SLC37A2,6802,0.0311
CNTNAP4,6584,0.0311
LINC02292,2021,0.0311
RPS6KB2,7353,0.031
TMCO1,7580,0.031
RASSF3,7582,0.031
C10orf88B,7047,0.031
ABHD13,7370,0.031
CFAP126,4433,0.031
ABITRAM,7402,0.031
PYROXD1,7448,0.031
THYN1,7273,0.031
ATP6V1F,7374,0.031
EFNB3,5326,0.031
OCIAD1-AS1,6836,0.031
ENSG00000249456,7523,0.031
RIC1,7601,0.031
CENPBD1P,7123,0.031
ENSG00000286203,918,0.031
ENSG00000286225,3828,0.031
PCNX1,7636,0.031
ENSG00000264520,6456,0.031
NF1P6,773,0.031
PDC,3956,0.031
POLD1,7388,0.031
ENSG00000226238,941,0.031
MIEN1,7235,0.031
SAP30,7395,0.031
SUPT16HP1,4851,0.031
INTS6,7640,0.031
C9orf163,1809,0.031
ENSG00000287352,7225,0.031
ENSG00000273416,4167,0.031
PFN4,5019,0.0309
CLIC4P3,403,0.0309
ENSG00000259371,6638,0.0309
MRPL45P2,7400,0.0309
MRPL11,7338,0.0309
HSPD1P4,6781,0.0309
ENSG00000223881,166,0.0309
EIF4ENIF1,7445,0.0309
ABHD6,7331,0.0309
ENSG00000288954,304,0.0309
EFNA4,7129,0.0309
POLR1A,7483,0.0309
LINC02980,6782,0.0309
TFCP2L1,6870,0.0309
LRCOL1,4883,0.0309
DTD1-AS1,5554,0.0309
LINC02466,5937,0.0309
NDUFS3,7360,0.0309
SLC5A5,5155,0.0309
ENSG00000285779,6302,0.0309
LINC02699,4706,0.0309
NUP35,7474,0.0309
LNCBRM,3091,0.0309
GPR179,4337,0.0309
ZKSCAN2-DT,7323,0.0309
DCN,5572,0.0309
TMEM169,6171,0.0309
COL6A4P1-1,3048,0.0308
PLAAT1,6517,0.0308
LRRC74B,2307,0.0308
NOG,6814,0.0308
ENSG00000223400,1030,0.0308
FAM86JP,4481,0.0308
GCGR,2022,0.0308
FRAT2,6963,0.0308
ENSG00000264914,5179,0.0308
AKR1B10,6730,0.0308
LINC02541,6387,0.0308
ENSG00000202343,535,0.0308
U2AF1L4,7201,0.0308
PTPRC,5234,0.0308
ENSG00000227066,1699,0.0308
PDF,1407,0.0308
MRPS11,7368,0.0308
FNDC11,5760,0.0308
ENSG00000287307,3134,0.0308
ENSG00000289750,6971,0.0308
CYP2W1,2260,0.0308
ENSG00000242540,2459,0.0307
ENSG00000231927,506,0.0307
ENSG00000275880,4036,0.0307
METTL2B,7488,0.0307
ENSG00000227307,3443,0.0307
ENSG00000233656,3896,0.0307
TOPORSLP,562,0.0307
CTAGE4,1305,0.0307
STAC3,7123,0.0307
ENSG00000287424,4850,0.0307
LINC00500,170,0.0307
TDRD6,5285,0.0307
XIAP-AS1,3017,0.0307
ENSG00000228950,1448,0.0307
ENSG00000233987,2434,0.0307
EIF4E1B,633,0.0307
CCDC169-SOHLH2,2404,0.0307
SUMO4,7046,0.0306
ENSG00000231329,7000,0.0306
ENSG00000267149,5810,0.0306
COQ8B,7370,0.0306
ENSG00000278703,4770,0.0306
THOC5,7482,0.0306
RPL23AP53,7197,0.0306
ENSG00000268823,47,0.0306
ENSG00000277795,2807,0.0306
GALT,7260,0.0306
YTHDF3-DT,3635,0.0306
ENSG00000285728,7061,0.0306
CCDC134,7418,0.0306
ENSG00000267695,1281,0.0306
CBLL1-AS1,6104,0.0306
ENSG00000272202,1448,0.0306
ENSG00000286168,1964,0.0306
ECEL1P2-1,152,0.0306
SIRT7,7400,0.0306
PBX2P1,1265,0.0306
ENSG00000250122,564,0.0306
ENSG00000261822,5668,0.0306
CPSF1P1,3016,0.0306
ENSG00000228008,4224,0.0306
TFDP1P2,705,0.0306
GZMB,671,0.0306
PCAT7,7010,0.0306
PDPR2P,7331,0.0306
DRD4,6915,0.0306
UNC93B4,2214,0.0306
KLK8,3720,0.0306
CDH3-AS1,890,0.0306
MTRES1,7328,0.0306
HNRNPA1P40,357,0.0306
ATF6-DT,6823,0.0305
ENSG00000226605,6909,0.0305
RBM26-AS1,7110,0.0305
ENSG00000251250,60,0.0305
RSL1D1-DT,7461,0.0305
ENSG00000235047,264,0.0305
ENSG00000240996,2385,0.0305
LINC01547,4825,0.0305
ENSG00000273133,3177,0.0305
LINC02275,4251,0.0305
ENSG00000259181,760,0.0305
COMMD2,7428,0.0305
EEF1A1P38,135,0.0305
ENSG00000217060,491,0.0305
ENSG00000263321,2554,0.0305
C20orf173,3193,0.0305
ENSG00000283696,7282,0.0305
SLC47A1,7007,0.0305
FDPSP4,1756,0.0305
TEAD1,7641,0.0305
C3orf56,2854,0.0305
RASGRP4,4624,0.0305
ACD,7259,0.0304
ST8SIA6-AS1,6440,0.0304
GTF2I-AS1,7495,0.0304
PYGO1,7324,0.0304
SPINK1,6114,0.0304
PDCD6IP-DT,7316,0.0304
ABCB5,5517,0.0304
PRCC,7507,0.0304
ENSG00000286469,878,0.0304
SPATS1,3130,0.0304
BIN2,5276,0.0304
ENSG00000285805,100,0.0304
GTF2H2B,7275,0.0304
ATP5F1B,7602,0.0304
ZNF114-AS1,3927,0.0304
ENSG00000271218,3276,0.0304
SMAD2,7640,0.0304
PAXIP1-AS2,7315,0.0304
ENSG00000272088,1545,0.0304
AXDND1,7120,0.0304
ZNF232,7246,0.0304
ENSG00000257947,1742,0.0303
ZDHHC22,1447,0.0303
MED26,7562,0.0303
CNTN4,7021,0.0303
HMGB1P45,1458,0.0303
LINC02535,4423,0.0303
PPP1R37,7250,0.0303
ENSG00000248199,1145,0.0303
SYNGR4,3035,0.0303
RPS11P5,801,0.0303
ENSG00000272402,1248,0.0303
CCL16,516,0.0303
SLC35A1,7450,0.0303
SOS1,7637,0.0303
OR13C1P,134,0.0303
TSEN15,7386,0.0303
ENSG00000230612,7084,0.0303
JAKMIP3,7109,0.0303
ENSG00000286192,3669,0.0303
SLC22A24,2591,0.0303
LINC00943,3986,0.0303
ENSG00000258864,7144,0.0303
ENSG00000250604,5968,0.0303
MANEALP1,985,0.0303
ENSG00000263859,5505,0.0303
ENSG00000263863,57,0.0303
STARD8,7063,0.0303
AK3,7591,0.0303
ACAP1,6938,0.0303
ZSCAN16,6713,0.0303
ENSG00000236829,6962,0.0302
SERPINC1,4442,0.0302
ENSG00000261260,4163,0.0302
MBD3L3,1250,0.0302
NANOS1,5621,0.0302
DTX1,4493,0.0302
GAPDHP65,1687,0.0302
ZW10,7478,0.0302
ENSG00000271868,1277,0.0302
ENSG00000253295,4004,0.0302
TCF15,1195,0.0302
HSF2BP,7240,0.0302
ENSG00000279706,173,0.0302
ENSG00000260912,6799,0.0302
ENSG00000255442,1983,0.0302
SEZ6,5539,0.0302
DPM1,7584,0.0302
SLC5A1,5713,0.0302
LINC02616,6445,0.0302
GLRB,6726,0.0302
ENSG00000268173,7351,0.0301
CTBP1-AS,7098,0.0301
FAM86EP-1,4126,0.0301
LINC01038,194,0.0301
TTC9,7153,0.0301
MRPS17,6925,0.0301
KATNIP,7584,0.0301
SRRM2-AS1,6882,0.0301
ENSG00000233222,643,0.0301
ENSG00000289095,151,0.0301
RPS10-NUDT3,7275,0.0301
GPR89B,7492,0.0301
ENSG00000204368,21,0.0301
LINC02726,3758,0.0301
ZNF784,6651,0.0301
ENSG00000287723,333,0.0301
H2BC16P,49,0.0301
ENSG00000287553,3479,0.0301
PHKA2-AS1,3806,0.0301
DGCR2,7490,0.0301
ABCG2,6699,0.0301
ENSG00000275710,668,0.0301
ENSG00000285836,3975,0.0301
ENSG00000259087,3704,0.0301
CLCA4-AS1,6735,0.0301
KIAA2012,6746,0.0301
ENSG00000286174,2838,0.03
FAM76B,7497,0.03
SFT2D3,6927,0.03
MBTPS1-DT,3348,0.03
LINC01568,3747,0.03
ENSG00000275139,3092,0.03
RPL23P2,2705,0.03
PNKD,7456,0.03
TP53TG5,7094,0.03
ZNF852,7357,0.03
IBSP,490,0.03
RNF183,5468,0.03
RN7SL472P,683,0.03
TMEM205,7352,0.03
MKRN5P,6827,0.03
RPL5P34,6489,0.03
ENSG00000248101,437,0.03
ZNF674,7438,0.03
LINC01486,38,0.03
ASZ1,2103,0.03
HMGN2P4,4321,0.03
PANX2,6877,0.03
DEDD2,7451,0.0299
ZNF398,7450,0.0299
ENSG00000291094,5343,0.0299
CHM,7583,0.0299
PTCHD1,5782,0.0299
ENSG00000249409,327,0.0299
ENSG00000289985,7236,0.0299
SLC45A1,6619,0.0299
ENSG00000279631,1992,0.0299
ALPP,1515,0.0299
RBM22P5,143,0.0299
ENSG00000248318,6325,0.0299
ENSG00000289197,3403,0.0299
FZD1,6986,0.0299
REPIN1-AS1,4021,0.0299
DDX55P1,2229,0.0299
ZNF550,7338,0.0299
NOTCH4,5837,0.0299
ENSG00000257764,5740,0.0299
KLHL12,7488,0.0299
XIAPP1,1209,0.0299
AKIP1,7319,0.0298
ENSG00000261278,2202,0.0298
ENSG00000285559,299,0.0298
ALDH4A1,7096,0.0298
ENSG00000271978,6022,0.0298
ENSG00000272688,6518,0.0298
ZNF577,7334,0.0298
CT62,2909,0.0298
MIR4432HG,4276,0.0298
ENSG00000260337,2747,0.0298
ENSG00000286163,6760,0.0298
NFILZ,3747,0.0298
ENSG00000276814,4362,0.0298
PRAL,5490,0.0298
ENSG00000289788,7003,0.0298
ENSG00000271382,2175,0.0298
RAD21-AS1,4695,0.0298
ZNF626,6354,0.0298
COPS3,7553,0.0298
ZBTB20-AS5,7144,0.0298
GEMIN7,5832,0.0298
STK26,7447,0.0297
ENSG00000286033,6321,0.0297
LINC02645,3549,0.0297
AKAP13-AS1,7172,0.0297
LINC01068,6704,0.0297
PGDP1,133,0.0297
YBX1P5,182,0.0297
ENSG00000244055,7366,0.0297
DAND5,5336,0.0297
CUX1,7641,0.0297
ENSG00000230379,2838,0.0297
ENSG00000269068,2267,0.0297
TRPV4,6398,0.0297
FAM83C-AS1,470,0.0297
GPR84-AS1,7343,0.0297
KCNIP2-AS1,6823,0.0297
DNA2,7448,0.0297
ENSG00000286276,1519,0.0297
ENSG00000218586,4190,0.0297
ENSG00000268081,4513,0.0296
ENSG00000269274,572,0.0296
ENSG00000286991,55,0.0296
TM7SF2,7245,0.0296
RN7SL704P,60,0.0296
ENSG00000280077,7014,0.0296
FRG2DP,148,0.0296
ENSG00000283031,6958,0.0296
ENSG00000273026,6029,0.0296
ENSG00000259544,2732,0.0296
ENSG00000291051,6813,0.0296
FRG1DP,6488,0.0296
ATMIN,7448,0.0296
KLKP1-1,5983,0.0296
ENSG00000267168,6945,0.0296
ENSG00000260917,6750,0.0296
ROBO4,4917,0.0296
RPL7AP62,353,0.0295
LINC00160,1263,0.0295
NPAT,7536,0.0295
JPH3,6575,0.0295
CEP68,7373,0.0295
PMS2P11,1297,0.0295
NPEPPS,7630,0.0295
DSG3,6794,0.0295
TMEM249,4240,0.0295
MED15P9,480,0.0295
ENSG00000277301,1680,0.0295
PGAM1P5,6806,0.0295
ENSG00000287856,7375,0.0295
LINC01520,631,0.0295
LINC01335,35,0.0295
MXRA8,5854,0.0295
CPLX3,3327,0.0295
SLC38A4,6952,0.0295
DENND10P1,1066,0.0295
TMEM147,7329,0.0295
ENSG00000239922,2996,0.0295
ENSG00000256950,5892,0.0295
SLCO4C1,4041,0.0295
PPARGC1A,7173,0.0295
ENSG00000274565,1321,0.0295
ENSG00000285978,4494,0.0295
ARL17A,7401,0.0295
TSEN34,7345,0.0295
DHRS1,7273,0.0295
ENSG00000253100,6963,0.0295
CYP51A1P2,2926,0.0295
LINC01716,3366,0.0295
ENSG00000259359,1432,0.0295
BAALC-AS2,1721,0.0294
CGB7,3708,0.0294
LINC02990,5517,0.0294
ENSG00000254928,141,0.0294
ENSG00000286205,1999,0.0294
RAB9B,4739,0.0294
FAM90A1,3760,0.0294
ENSG00000291062,4482,0.0294
ENSG00000235522,3912,0.0294
HOXA9,6885,0.0294
LINC01385,321,0.0294
ENSG00000255201,6167,0.0294
PRR15,5655,0.0294
ZNF725P,1987,0.0294
ENSG00000249773,7124,0.0294
ENSG00000283265,2900,0.0294
CXCL17,6017,0.0294
ENSG00000260592,6687,0.0294
MIOS-DT,6475,0.0294
NUDT19-DT,5523,0.0293
ENSG00000269487,2034,0.0293
MYO3B-AS1,2736,0.0293
GPRIN3,7411,0.0293
RPS19BP1,7400,0.0293
ENSG00000261096,6654,0.0293
ENSG00000287814,4671,0.0293
KNDC1,7102,0.0293
ATCAY,6306,0.0293
RRBP1,7633,0.0293
BBOF1,7380,0.0293
WDTC1,7492,0.0293
EEF1A1P8,1821,0.0293
LINC02281,1285,0.0293
C2orf76,7375,0.0293
ANKRD20A2P,2563,0.0293
ENSG00000226332,5335,0.0293
ENSG00000268087,6897,0.0293
NDOR1,7327,0.0293
EEF1E1-BLOC1S5,5552,0.0293
PKD1L3,6891,0.0293
DENND4C,7641,0.0293
DOCK7,7624,0.0293
AKR1C4,1957,0.0293
B3GAT1-DT,4940,0.0293
SWSAP1,6611,0.0293
ARMCX5-GPRASP2-1,4946,0.0292
COQ5,7379,0.0292
RBBP4P4,80,0.0292
MFSD4B-DT,5312,0.0292
TFAP2D,1265,0.0292
ENSG00000291257,1437,0.0292
TMEM9B-AS1,7358,0.0292
LINC02256,6788,0.0292
UBE2D3,7641,0.0292
DBP,7247,0.0292
RNU5B-4P,27,0.0292
LINC01880,2974,0.0292
ATP6V1B1,2377,0.0292
PARS2,6853,0.0292
FAM178B,6005,0.0292
ENSG00000279328,4845,0.0292
TFCP2,7621,0.0292
P3R3URF-PIK3R3,5916,0.0292
RHPN2P1,4916,0.0292
PRADX,829,0.0292
NLRP9,5093,0.0292
ENSG00000282393,2785,0.0292
ENSG00000287956,277,0.0292
LINC02683,1413,0.0292
RAB9A,7511,0.0292
ZFP57,1923,0.0292
ACTR2,7630,0.0291
PIGM,7330,0.0291
ENSG00000289607,187,0.0291
KRT18P34,72,0.0291
MTATP8P1,6283,0.0291
CICP14,387,0.0291
TMSB10P1,358,0.0291
ENSG00000272918,6629,0.0291
EIF3J-DT,7325,0.0291
OR6A2,5250,0.0291
ENSG00000215861,6216,0.0291
RNY1,1560,0.0291
LINC00678,1613,0.0291
CENPNP2,2711,0.0291
PTPN11,7626,0.0291
MRPL16,7428,0.0291
FLJ12825,6603,0.0291
ZNF823,7322,0.0291
HAT1,7461,0.0291
OPA1-AS1,6616,0.0291
HDGFP1,1985,0.0291
COASY,7318,0.0291
LSP1,2844,0.0291
ENSG00000288024,956,0.0291
NPM1P2,2181,0.0291
RPS3AP6,5304,0.0291
ENSG00000277675,749,0.0291
PPIC,7358,0.0291
ANKRD20A11P,6155,0.0291
SNAPC2,7313,0.0291
BICRA-AS1,6267,0.029
ENSG00000264659,71,0.029
TMED10P2,661,0.029
VPS45,7521,0.029
ULK4P2,1317,0.029
ENSG00000235078,5511,0.029
ENSG00000253322,3969,0.029
DDX19A-DT,7195,0.029
PCAT5,1127,0.029
SNX18,7419,0.029
ENSG00000286423,4531,0.029
LIN7B,7232,0.029
ENSG00000270983,1086,0.029
ENSG00000234241,5951,0.029
CYP1D1P,459,0.029
NAA30,7489,0.029
PAIP1P2,5975,0.029
RGPD8,7293,0.029
ZC3H12D,6804,0.0289
CHCHD1,7348,0.0289
NSFP1,7246,0.0289
ENSG00000219410,6447,0.0289
ENSG00000278865,2072,0.0289
NUDT19P2,339,0.0289
ENSG00000267892,6962,0.0289
ENSG00000290164,1115,0.0289
ASB10,845,0.0289
ENSG00000267131,6877,0.0289
PDZD4,6458,0.0289
ADGRG5,5869,0.0289
ENSG00000263494,1305,0.0289
ADAMTS1,7239,0.0289
GON7,7127,0.0289
ENSG00000257639,2126,0.0289
GJB3,6229,0.0289
LMOD3,2651,0.0289
ENSG00000288162,35,0.0289
CYP4Z2P,1605,0.0288
ENSG00000270627,2571,0.0288
GPR183,6518,0.0288
ZKSCAN2,7297,0.0288
DPT,2904,0.0288
ENSG00000290778,2640,0.0288
TRIML2,6623,0.0288
UFM1,7620,0.0288
TMEM79,7232,0.0288
TP73,6926,0.0288
WASIR1,88,0.0288
LINC00895,195,0.0288
ENSG00000223831,2735,0.0288
ENSG00000290010,25,0.0288
TNFSF15,6544,0.0288
SVEP1,6804,0.0288
ENSG00000253400,1140,0.0288
FBXO2,6918,0.0288
MIR663AHG,4860,0.0288
LINC01040,282,0.0288
C3P1,3425,0.0288
TSSK4,2027,0.0288
ENSG00000236680,63,0.0288
HIP1,7612,0.0288
MORN3,6163,0.0288
ENSG00000285638,5959,0.0288
ENSG00000187185,5180,0.0288
TSSK6,6241,0.0288
VPS16,7367,0.0287
COL9A3,6982,0.0287
CEP97,7461,0.0287
ENSG00000287383,5898,0.0287
ENSG00000226764,4198,0.0287
ENSG00000284500,265,0.0287
UBOX5-AS1,7098,0.0287
LINC02104,905,0.0287
TNNT2,5737,0.0287
ENSG00000267342,2114,0.0287
DNAI2,4146,0.0287
ENSG00000267699,6985,0.0287
DES,1009,0.0287
NUDT13,7264,0.0287
UQCRC2,7614,0.0287
NBAS,7639,0.0287
WWC3,7463,0.0287
ENSG00000277117,4267,0.0286
ENSG00000223344,626,0.0286
ENSG00000272416,1254,0.0286
ENSG00000267919,3177,0.0286
ENSG00000289277,6284,0.0286
OSGEPL1,7319,0.0286
ENSG00000214265,7512,0.0286
LINC02258,423,0.0286
ENSG00000260364,7422,0.0286
NFIX,7582,0.0286
PGBD1,7389,0.0286
ENSG00000289077,1365,0.0286
TAGLN3,5468,0.0286
ENSG00000267439,5410,0.0286
ERICH6,6781,0.0286
ENSG00000284627,213,0.0286
RALYL,7062,0.0286
ENSG00000214248,5960,0.0286
MAFIP,7548,0.0286
ENSG00000224610,3615,0.0286
IL6,7411,0.0285
MYOT,4597,0.0285
ENSG00000286577,6702,0.0285
ENSG00000286512,6294,0.0285
CTNS,7388,0.0285
MTCO1P53,1361,0.0285
IDH1-AS1,3333,0.0285
ENSG00000271119,5539,0.0285
VCX,487,0.0285
PGBD5,6986,0.0285
CBLIF,2536,0.0285
ENSG00000291163,54,0.0285
ENSG00000287552,4870,0.0285
CFAP73,3324,0.0285
A1BG,6995,0.0285
ENSG00000256947,6689,0.0285
C1orf131,7369,0.0285
ENSG00000267723,5921,0.0285
MYL6B-AS1,6989,0.0285
LINC01703,6264,0.0285
SLC25A11,7354,0.0285
ENSG00000285736,5982,0.0285
EIF4G3,7641,0.0285
CHMP1A,7424,0.0285
RNU6-869P,97,0.0285
S1PR3,6310,0.0285
CCDC197,1021,0.0285
C5orf34-AS1,3741,0.0285
ENSG00000287490,6031,0.0285
SMARCE1P6,4897,0.0285
LINC01531,1775,0.0285
ENSG00000285201,398,0.0285
ENSG00000279924,1577,0.0285
ENSG00000270038,761,0.0284
PDRG1,7398,0.0284
ENSG00000283913,5113,0.0284
PHLPP1,7622,0.0284
ENSG00000283839,1642,0.0284
ENSG00000260145,2116,0.0284
UFD1,7523,0.0284
ABHD11,7177,0.0284
USP7,7599,0.0284
ENSG00000278408,3254,0.0284
ENSG00000253577,5389,0.0284
DHH,6103,0.0284
OR1M1,72,0.0284
ENSG00000280433,6673,0.0284
VPS4B,7600,0.0284
ENSG00000259564,7341,0.0284
ENSG00000287515,849,0.0284
ENSG00000279525,1253,0.0284
FCN3,3097,0.0284
SMU1,7527,0.0284
MRPL44,7398,0.0284
LINC01311,5352,0.0284
HOXA11-AS,5631,0.0284
CD4,4868,0.0284
MYLK-AS2,1270,0.0284
NOP10,7402,0.0284
ENSG00000267277,6536,0.0284
RPS18P13,273,0.0284
ENSG00000277969,5902,0.0284
TLK2,7626,0.0283
MTLN,6837,0.0283
ZNG1DP,6497,0.0283
ENSG00000289487,3742,0.0283
FCAR,1823,0.0283
ENSG00000283341,6330,0.0283
ANGPTL6,5136,0.0283
PKP1,5759,0.0283
NR2C2AP,7148,0.0283
GGT5,3638,0.0283
PLA2G12B,7079,0.0283
MORF4L1P4,315,0.0283
ARMCX2,5509,0.0283
TRMT10A,7222,0.0283
ENSG00000250838,3272,0.0283
Metazoa_SRP-155,1643,0.0283
ENSG00000243305,7120,0.0283
ENSG00000256789,6184,0.0283
ENSG00000225811,4425,0.0283
KBTBD12,5702,0.0283
ENSG00000272851,4469,0.0283
ENSG00000286404,4401,0.0283
ENSG00000289406,3764,0.0283
ENSG00000230699,6312,0.0283
ENSG00000268015,6438,0.0283
C7,4083,0.0283
ENSG00000270437,3420,0.0283
ATF4P4,2699,0.0283
LCAL1,463,0.0283
FAM13C,6430,0.0282
BSPRY,6709,0.0282
C19orf18,6461,0.0282
SPAAR,3894,0.0282
ENSG00000271971,6738,0.0282
ENSG00000269604,5862,0.0282
ENSG00000267130,1505,0.0282
MYO7B,6839,0.0282
ENSG00000288096,6209,0.0282
ENSG00000249776,7076,0.0282
ENSG00000258185,53,0.0282
GABRA2,6312,0.0282
ENSG00000233417,1988,0.0282
BMS1P1,7234,0.0282
RILP,6534,0.0282
LINC01659,5672,0.0282
OLA1P2,1697,0.0282
LINC03049,3543,0.0282
ENSG00000283312,4878,0.0282
ENSG00000286959,4258,0.0282
ZNF594,7257,0.0282
FAM242C,4877,0.0282
SNX22,6909,0.0282
ENSG00000287759,5594,0.0282
ENSG00000290964,2298,0.0282
ZNF300,6398,0.0282
STOM,7431,0.0281
ENSG00000289371,834,0.0281
ENSG00000236098,5027,0.0281
ENSG00000283273,411,0.0281
ENSG00000272265,225,0.0281
ZNF197,7444,0.0281
ENSG00000279259,2503,0.0281
CHST9,6465,0.0281
ENSG00000267055,5712,0.0281
ZKSCAN7-AS1,7316,0.0281
ADAP2,7107,0.0281
ENSG00000276384,818,0.0281
MATN3,6564,0.0281
U2AF2,7510,0.0281
CNPY2-AS1,7130,0.0281
LINC01128,7404,0.0281
LINC02908,2464,0.0281
P2RX5-TAX1BP3,4071,0.0281
ENSG00000259648,4608,0.0281
RPF1,7443,0.0281
DNAAF4-CCPG1,1550,0.0281
PLIN1,6437,0.0281
FEM1A,7339,0.0281
MT1B,777,0.028
ENSG00000287806,1862,0.028
GGTLC1,163,0.028
PMS2P6,3164,0.028
CBX1P2,86,0.028
GPR84-AS1-1,4328,0.028
DUXAP9,7437,0.028
ENSG00000257431,95,0.028
ENSG00000224919,659,0.028
RXRG,1657,0.028
ENSG00000276651,3546,0.028
PTCRA,2643,0.028
ENSG00000243818,861,0.028
ENSG00000229976,3797,0.028
PCDH9-AS3,554,0.028
AGR3,5678,0.028
ENSG00000260999,5741,0.028
TXNDC9,7443,0.028
TYK2,7487,0.028
LINC01109,390,0.028
ENSG00000277128,5468,0.028
ENSG00000281849,5933,0.028
PSME2P2,595,0.028
IGHMBP2,7377,0.028
GK-AS1,5809,0.028
ENSG00000289110,1903,0.0279
ABALON,5527,0.0279
CCDC144CP,7288,0.0279
ENSG00000289188,5612,0.0279
ENSG00000290645,1252,0.0279
ENSG00000290958,483,0.0279
SPATA2,7326,0.0279
