patient,drug,dose,n_gene_doses,var_lfc_mean,mean_se2_mean,sigma2_plate_pooled,between_plate_fraction_pooled,n_responder_gene_doses,var_lfc_mean_responders,mean_se2_mean_responders,sigma2_plate_pooled_responders,between_plate_fraction_pooled_responders,n_nonresponder_gene_doses,var_lfc_mean_nonresponders,mean_se2_mean_nonresponders,sigma2_plate_pooled_nonresponders,between_plate_fraction_pooled_nonresponders
ACH-000757,Pyridoxine,5.0,24879,1.058693,2.561074,0.0,0.0,220,0.196206,0.03807,0.158136,0.805969,24659,1.066387,2.583584,0.0,0.0
ACH-000757,Pyridoxine (hydrochloride),5.0,25232,1.017248,2.363145,0.0,0.0,166,0.274177,0.050127,0.22405,0.817171,25066,1.022169,2.378463,0.0,0.0
ACH-000757,Quinestrol,5.0,25591,1.043284,2.436543,0.0,0.0,137,0.053306,0.013474,0.039832,0.747237,25454,1.048612,2.449584,0.0,0.0
ACH-000757,Radotinib,5.0,24944,1.049659,2.553008,0.0,0.0,645,0.137743,0.041452,0.096291,0.699062,24299,1.073865,2.619676,0.0,0.0
ACH-000757,Raltitrexed,5.0,25539,1.032955,2.333794,0.0,0.0,172,0.1704,0.038192,0.132208,0.775866,25367,1.038804,2.349359,0.0,0.0
ACH-000757,Rapamycin,5.0,25322,1.049567,2.42041,0.0,0.0,221,0.122315,0.027763,0.094552,0.773022,25101,1.057731,2.441475,0.0,0.0
ACH-000757,Regorafenib,0.05,25310,1.134576,2.502776,0.0,0.0,543,1.071497,0.174214,0.897284,0.837411,24767,1.135959,2.553829,0.0,0.0
ACH-000757,Regorafenib,0.5,25637,1.104008,2.441289,0.0,0.0,289,0.427799,0.039246,0.388552,0.90826,25348,1.111718,2.468675,0.0,0.0
ACH-000757,Regorafenib,5.0,23279,1.198963,2.536643,0.0,0.0,230,0.270846,0.037835,0.23301,0.860307,23049,1.208224,2.561578,0.0,0.0
ACH-000757,Relugolix,5.0,25847,1.021167,2.314618,0.0,0.0,152,0.100818,0.011178,0.08964,0.889124,25695,1.026611,2.328245,0.0,0.0
ACH-000757,Resveratrol,5.0,24861,1.050539,2.431095,0.0,0.0,571,0.401414,0.050008,0.351406,0.875421,24290,1.065798,2.487069,0.0,0.0
ACH-000757,Retinoic acid,5.0,25459,1.044332,2.41278,0.0,0.0,197,0.077475,0.015606,0.061868,0.798563,25262,1.051871,2.431474,0.0,0.0
ACH-000757,Riluzole hydrochloride,5.0,25049,1.005105,2.431572,0.0,0.0,637,0.186091,0.04241,0.143681,0.772103,24412,1.026477,2.493914,0.0,0.0
ACH-000757,Rimonabant,5.0,25469,1.006529,2.373994,0.0,0.0,158,0.120165,0.040389,0.079776,0.663885,25311,1.012062,2.388561,0.0,0.0
ACH-000757,Ritonavir,5.0,25051,1.076374,2.55615,0.0,0.0,126,0.337672,0.090573,0.247099,0.731773,24925,1.080108,2.568613,0.0,0.0
ACH-000757,Ropivacaine (hydrochloride monohydrate),5.0,25183,1.031188,2.433175,0.0,0.0,427,0.130447,0.032682,0.097765,0.749461,24756,1.046724,2.47458,0.0,0.0
ACH-000757,S-Adenosyl-L-methionine (disulfate tosylate),5.0,25107,1.060924,2.57654,0.0,0.0,239,0.184596,0.047973,0.136622,0.740117,24868,1.069347,2.600841,0.0,0.0
ACH-000757,Salicylic acid,5.0,25778,1.165905,2.592789,0.0,0.0,259,0.283151,0.085673,0.197477,0.697429,25519,1.174865,2.618234,0.0,0.0
ACH-000757,Saquinavir,5.0,24499,1.060186,2.696454,0.0,0.0,219,0.330304,0.073989,0.256315,0.775998,24280,1.06677,2.720108,0.0,0.0
ACH-000757,Selinexor ,5.0,23940,1.293539,2.926222,0.0,0.0,1393,1.461775,0.316524,1.145251,0.783466,22547,1.283145,3.087455,0.0,0.0
ACH-000757,Sinomenine,5.0,25293,1.031819,2.380047,0.0,0.0,92,0.130745,0.020596,0.11015,0.842474,25201,1.035108,2.388661,0.0,0.0
ACH-000757,Sodium Salicylate,5.0,25942,1.121187,2.509776,0.0,0.0,628,0.27435,0.073208,0.201142,0.73316,25314,1.142196,2.570223,0.0,0.0
ACH-000757,Sonidegib,0.05,24743,8.065334,3.09417,4.971164,0.616362,7082,21.112143,5.743085,15.369058,0.727972,17661,2.833609,2.031964,0.801645,0.282906
ACH-000757,Sulfisoxazole,0.5,25123,1.147016,2.532922,0.0,0.0,1311,0.703992,0.116253,0.587738,0.834865,23812,1.171407,2.665975,0.0,0.0
ACH-000757,Sulfisoxazole,5.0,25525,1.071451,2.466362,0.0,0.0,97,1.320397,0.155522,1.164874,0.882215,25428,1.070501,2.475177,0.0,0.0
ACH-000757,Temsirolimus,5.0,25365,1.048544,2.426936,0.0,0.0,239,0.226901,0.043577,0.183323,0.807945,25126,1.05636,2.449606,0.0,0.0
ACH-000757,Terfenadine,0.5,24451,1.140026,2.853803,0.0,0.0,891,1.187399,0.172185,1.015215,0.85499,23560,1.138234,2.955217,0.0,0.0
ACH-000757,Terfenadine,5.0,24858,1.052013,2.569559,0.0,0.0,195,0.104036,0.018491,0.085545,0.822261,24663,1.059509,2.589729,0.0,0.0
ACH-000757,Thymol,5.0,24806,1.021716,2.57092,0.0,0.0,433,0.369582,0.055855,0.313728,0.848871,24373,1.033302,2.615602,0.0,0.0
ACH-000757,Tofacitinib,5.0,25083,1.041901,2.552989,0.0,0.0,169,0.372166,0.059467,0.312699,0.840213,24914,1.046444,2.569903,0.0,0.0
ACH-000757,Tofacitinib (citrate),5.0,25617,1.081719,2.587853,0.0,0.0,157,0.204334,0.06605,0.138285,0.676758,25460,1.08713,2.603404,0.0,0.0
ACH-000757,Tolcapone,5.0,25125,1.041996,2.416428,0.0,0.0,118,0.336335,0.066329,0.270006,0.802789,25007,1.045325,2.427518,0.0,0.0
ACH-000757,Topotecan (hydrochloride),0.05,22256,1.152355,2.506375,0.0,0.0,478,0.540696,0.106725,0.433972,0.802616,21778,1.16578,2.559044,0.0,0.0
ACH-000757,Topotecan (hydrochloride),0.5,25367,1.182113,2.451132,0.0,0.0,349,0.221337,0.008955,0.212382,0.959543,25018,1.195516,2.4852,0.0,0.0
ACH-000757,Topotecan (hydrochloride),5.0,22825,1.492181,2.905118,0.0,0.0,547,0.825776,0.150172,0.675604,0.818145,22278,1.508543,2.972762,0.0,0.0
ACH-000757,Trametinib,0.05,25034,1.076989,2.660136,0.0,0.0,1426,0.395156,0.093277,0.30188,0.763949,23608,1.118174,2.815183,0.0,0.0
ACH-000757,Trametinib,0.5,24447,1.139303,2.628359,0.0,0.0,1715,0.381554,0.074419,0.307135,0.804958,22732,1.196471,2.821039,0.0,0.0
ACH-000757,Trametinib,5.0,24247,1.188007,2.47888,0.0,0.0,3546,0.47958,0.198182,0.281398,0.58676,20701,1.309357,2.869555,0.0,0.0
ACH-000757,Triamcinolone,5.0,25073,1.031475,2.426953,0.0,0.0,264,0.152457,0.042439,0.110018,0.721632,24809,1.040829,2.452327,0.0,0.0
ACH-000757,Triclosan,5.0,25590,1.084884,2.528312,0.0,0.0,191,0.300993,0.047101,0.253892,0.843516,25399,1.090779,2.546971,0.0,0.0
ACH-000757,Trifluridine,5.0,24750,1.034847,2.524762,0.0,0.0,156,0.135285,0.031009,0.104276,0.770786,24594,1.040553,2.540579,0.0,0.0
ACH-000757,Trimetrexate,5.0,24903,1.063334,2.60292,0.0,0.0,182,0.324867,0.063959,0.260907,0.803121,24721,1.06877,2.621613,0.0,0.0
ACH-000757,Tucidinostat,5.0,26037,1.231733,2.488475,0.0,0.0,898,0.478251,0.150298,0.327952,0.685734,25139,1.258648,2.571998,0.0,0.0
ACH-000757,Vilanterol,5.0,25025,1.055336,2.542126,0.0,0.0,161,0.042203,0.011242,0.030961,0.733624,24864,1.061897,2.558514,0.0,0.0
ACH-000757,Vinblastine (sulfate),5.0,25146,1.053466,2.503752,0.0,0.0,362,0.144535,0.034358,0.110177,0.762288,24784,1.066742,2.53982,0.0,0.0
ACH-000757,c-Kit-IN-1,0.05,23945,6.955643,3.418226,3.537417,0.508568,4574,18.637154,6.854955,11.782199,0.632189,19371,4.197333,2.606724,1.590609,0.378957
ACH-000757,olaparib,0.05,24589,6.816193,3.219289,3.596904,0.5277,5492,19.466384,6.423232,13.043152,0.670035,19097,3.178195,2.297885,0.88031,0.276984
ACH-000790,(R)-Verapamil (hydrochloride),5.0,22486,1.191832,2.646552,0.0,0.0,45,0.21566,0.039874,0.175786,0.815109,22441,1.19379,2.651779,0.0,0.0
ACH-000790,18β-Glycyrrhetinic acid,5.0,21653,1.197348,2.91549,0.0,0.0,62,0.353518,0.070945,0.282574,0.799317,21591,1.199771,2.923658,0.0,0.0
ACH-000790,8-Hydroxyquinoline,5.0,22096,1.164867,2.688777,0.0,0.0,70,0.12192,0.03205,0.08987,0.73712,22026,1.168181,2.69722,0.0,0.0
ACH-000790,Acetohexamide,5.0,22349,1.235582,2.826399,0.0,0.0,69,0.194316,0.041567,0.152749,0.786085,22280,1.238807,2.835023,0.0,0.0
ACH-000790,Adagrasib,0.05,35176,1.593621,5.819557,0.0,0.0,1517,0.277901,0.221139,0.056762,0.204253,33659,1.652921,6.071876,0.0,0.0
ACH-000790,Adenine,5.0,22344,1.121742,2.64512,0.0,0.0,65,0.202606,0.0354,0.167206,0.825277,22279,1.124423,2.652734,0.0,0.0
ACH-000790,Adenosine,5.0,22696,1.20937,2.739947,0.0,0.0,102,0.147956,0.038429,0.109527,0.740267,22594,1.214162,2.752142,0.0,0.0
ACH-000790,Afatinib,0.05,26048,1.399932,3.558155,0.0,0.0,647,0.637483,0.106859,0.530624,0.832373,25401,1.419352,3.646065,0.0,0.0
ACH-000790,Afatinib,0.5,28935,1.323946,3.304054,0.0,0.0,1013,0.43435,0.07413,0.360221,0.829332,27922,1.35622,3.421235,0.0,0.0
ACH-000790,Afatinib,5.0,25659,1.481794,3.607122,0.0,0.0,496,0.886454,0.216954,0.6695,0.755256,25163,1.493529,3.673947,0.0,0.0
ACH-000790,Aliskiren,5.0,22397,1.178847,2.7066,0.0,0.0,57,0.091583,0.028703,0.062879,0.686585,22340,1.181621,2.713433,0.0,0.0
ACH-000790,Allantoin,5.0,21790,1.175582,2.769556,0.0,0.0,158,0.352005,0.052991,0.299014,0.849459,21632,1.181597,2.789397,0.0,0.0
ACH-000790,Almonertinib (hydrochloride),5.0,21600,1.161329,2.733254,0.0,0.0,97,0.155796,0.031259,0.124536,0.799358,21503,1.165865,2.745443,0.0,0.0
ACH-000790,Almonertinib (mesylate),0.05,24209,1.146925,2.602027,0.0,0.0,319,0.163677,0.030892,0.132785,0.811263,23890,1.160054,2.636359,0.0,0.0
ACH-000790,Almonertinib (mesylate),0.5,27450,1.131787,2.392397,0.0,0.0,358,0.386005,0.038894,0.347111,0.89924,27092,1.141642,2.423496,0.0,0.0
ACH-000790,Almonertinib (mesylate),5.0,24664,1.378161,2.904281,0.0,0.0,471,1.228972,0.265975,0.962997,0.783579,24193,1.381066,2.955645,0.0,0.0
ACH-000790,Amsacrine,5.0,22886,1.167125,2.620001,0.0,0.0,177,0.241184,0.048196,0.192989,0.80017,22709,1.174342,2.640046,0.0,0.0
ACH-000790,Anethole trithione,5.0,22340,1.103321,2.640078,0.0,0.0,149,0.329189,0.061757,0.267431,0.812395,22191,1.108519,2.65739,0.0,0.0
ACH-000790,Artesunate,5.0,21323,1.152633,2.779791,0.0,0.0,662,0.388337,0.09505,0.293287,0.755238,20661,1.177122,2.865813,0.0,0.0
ACH-000790,Azithromycin (hydrate),5.0,22020,1.197717,2.841133,0.0,0.0,91,0.061205,0.02277,0.038436,0.627978,21929,1.202433,2.852828,0.0,0.0
ACH-000790,Baicalin,5.0,22693,1.170559,2.690454,0.0,0.0,121,0.446179,0.07407,0.372109,0.833991,22572,1.174442,2.70448,0.0,0.0
ACH-000790,Balsalazide (sodium hydrate),5.0,22797,1.154476,2.62711,0.0,0.0,48,0.132118,0.034155,0.097962,0.741477,22749,1.156633,2.632581,0.0,0.0
ACH-000790,Belumosudil,0.05,24958,1.168367,2.546777,0.0,0.0,348,0.268241,0.056149,0.212091,0.790676,24610,1.181096,2.581996,0.0,0.0
ACH-000790,Belumosudil,0.5,27173,1.143066,2.4399,0.0,0.0,388,0.476033,0.049087,0.426946,0.896883,26785,1.152729,2.474533,0.0,0.0
ACH-000790,Belumosudil,5.0,23883,1.224687,2.724962,0.0,0.0,815,0.904803,0.215675,0.689128,0.761633,23068,1.235988,2.813616,0.0,0.0
ACH-000790,Berbamine,0.5,24012,1.183407,2.566657,0.0,0.0,1615,0.55333,0.132478,0.420852,0.76058,22397,1.228841,2.74218,0.0,0.0
ACH-000790,Berbamine,5.0,21794,1.129177,2.680275,0.0,0.0,44,0.051082,0.021006,0.030076,0.588777,21750,1.131358,2.685655,0.0,0.0
ACH-000790,Berbamine (dihydrochloride),0.05,24608,1.114846,2.518394,0.0,0.0,551,0.326538,0.111358,0.21518,0.658973,24057,1.132901,2.573524,0.0,0.0
ACH-000790,Berbamine (dihydrochloride),0.5,27169,1.150346,2.408545,0.0,0.0,624,0.51373,0.047026,0.466704,0.908461,26545,1.165311,2.464058,0.0,0.0
ACH-000790,Berbamine (dihydrochloride),5.0,24637,1.268112,2.799502,0.0,0.0,681,0.967112,0.210203,0.756909,0.782649,23956,1.276669,2.873108,0.0,0.0
ACH-000790,Berberine (chloride hydrate),5.0,22463,1.138872,2.617447,0.0,0.0,68,0.081691,0.021737,0.059954,0.733908,22395,1.142082,2.625328,0.0,0.0
ACH-000790,Bergenin,5.0,21953,1.171897,2.719178,0.0,0.0,73,0.115942,0.027971,0.087971,0.75875,21880,1.17542,2.728157,0.0,0.0
ACH-000790,Bimatoprost,5.0,22754,1.239865,2.727841,0.0,0.0,151,0.569492,0.108974,0.460518,0.808647,22603,1.244344,2.745336,0.0,0.0
ACH-000790,Binimetinib,0.05,23539,1.077375,2.595213,0.0,0.0,666,0.348023,0.06518,0.282842,0.812713,22873,1.098612,2.668881,0.0,0.0
ACH-000790,Binimetinib,0.5,24510,1.194364,2.771582,0.0,0.0,1163,0.444899,0.14158,0.303319,0.681771,23347,1.231698,2.902592,0.0,0.0
ACH-000790,Binimetinib,5.0,19137,1.066481,2.593741,0.0,0.0,2729,0.663446,0.808308,0.0,0.0,16408,1.133515,2.890697,0.0,0.0
ACH-000790,Busulfan,5.0,21520,1.193398,2.787896,0.0,0.0,97,0.448289,0.079291,0.368998,0.823126,21423,1.196772,2.80016,0.0,0.0
ACH-000790,Captopril,0.05,25561,1.139703,2.679598,0.0,0.0,644,0.389354,0.050956,0.338398,0.869126,24917,1.159096,2.747537,0.0,0.0
ACH-000790,Cepharanthine,5.0,21876,1.286713,2.959405,0.0,0.0,68,0.223817,0.065868,0.157949,0.705705,21808,1.290028,2.968428,0.0,0.0
ACH-000790,Chlorhexidine (diacetate),0.5,24368,1.200363,2.523053,0.0,0.0,1452,0.460177,0.096653,0.363524,0.789966,22916,1.247263,2.676794,0.0,0.0
ACH-000790,Chlorhexidine (diacetate),5.0,22242,1.119533,2.600766,0.0,0.0,37,0.130981,0.077696,0.053285,0.406817,22205,1.121181,2.60497,0.0,0.0
ACH-000790,Ciclopirox,5.0,21548,1.232774,2.872789,0.0,0.0,85,0.576199,0.094486,0.481713,0.836018,21463,1.235375,2.883792,0.0,0.0
ACH-000790,Clonidine (hydrochloride),5.0,22728,1.109823,2.615033,0.0,0.0,74,0.14245,0.028149,0.114301,0.802394,22654,1.112983,2.623483,0.0,0.0
ACH-000790,Clotrimazole,5.0,22685,1.205819,2.76404,0.0,0.0,95,0.282978,0.061324,0.221655,0.783292,22590,1.2097,2.775406,0.0,0.0
ACH-000790,Cloxacillin (sodium),5.0,22227,1.150527,2.655539,0.0,0.0,43,0.039294,0.017063,0.022231,0.565767,22184,1.152681,2.660653,0.0,0.0
ACH-000790,Cysteamine (hydrochloride),5.0,22244,1.156419,2.658934,0.0,0.0,42,0.089675,0.020882,0.068794,0.767142,22202,1.158437,2.663924,0.0,0.0
ACH-000790,Cytarabine,0.05,25541,1.171152,2.569015,0.0,0.0,813,0.621297,0.149315,0.471983,0.759673,24728,1.18923,2.648569,0.0,0.0
ACH-000790,Cytarabine,0.5,26993,1.136382,2.377476,0.0,0.0,354,0.320178,0.024392,0.295786,0.923817,26639,1.147229,2.408746,0.0,0.0
ACH-000790,Cytarabine,5.0,24900,1.227984,2.609167,0.0,0.0,335,0.354741,0.055046,0.299694,0.844827,24565,1.239893,2.643999,0.0,0.0
ACH-000790,DTP3,0.05,22631,5.822683,3.221056,2.601627,0.446809,104,9.841862,0.81237,9.029492,0.917458,22527,5.804127,3.232176,2.571951,0.443125
ACH-000790,Daidzin,0.05,24785,1.194732,2.563142,0.0,0.0,719,0.629645,0.082853,0.546792,0.868413,24066,1.211615,2.637244,0.0,0.0
ACH-000790,Daidzin,0.5,26936,1.119358,2.447528,0.0,0.0,491,0.448789,0.043311,0.405478,0.903493,26445,1.131808,2.492167,0.0,0.0
ACH-000790,Daidzin,5.0,24908,1.355657,2.86809,0.0,0.0,609,1.302701,0.225862,1.076839,0.826621,24299,1.356984,2.934311,0.0,0.0
ACH-000790,Darinaparsin,5.0,22281,1.17363,2.705248,0.0,0.0,113,0.129632,0.061736,0.067896,0.523759,22168,1.178952,2.718723,0.0,0.0
ACH-000790,Demeclocycline,5.0,22332,1.228361,2.766619,0.0,0.0,62,0.545533,0.06084,0.484693,0.888476,22270,1.230262,2.774152,0.0,0.0
ACH-000790,Diammonium Glycyrrhizinate,5.0,21793,1.159438,2.680788,0.0,0.0,68,0.415833,0.08728,0.328553,0.790107,21725,1.161766,2.688906,0.0,0.0
ACH-000790,Docetaxel,5.0,23203,1.225519,2.718285,0.0,0.0,123,0.14093,0.039392,0.101538,0.720484,23080,1.2313,2.732561,0.0,0.0
ACH-000790,Elagolix sodium,5.0,21896,1.17409,2.682674,0.0,0.0,75,0.251451,0.090911,0.16054,0.638455,21821,1.177261,2.691582,0.0,0.0
ACH-000790,Flumatinib (mesylate),0.05,24389,1.151559,2.614942,0.0,0.0,702,0.215975,0.052267,0.163708,0.757995,23687,1.179286,2.690891,0.0,0.0
ACH-000790,Flumatinib (mesylate),0.5,26936,1.153027,2.514955,0.0,0.0,768,0.438018,0.066962,0.371056,0.847124,26168,1.174012,2.586801,0.0,0.0
ACH-000790,Flumatinib (mesylate),5.0,24208,1.231535,2.646028,0.0,0.0,480,0.575772,0.058048,0.517724,0.899183,23728,1.2448,2.698381,0.0,0.0
ACH-000790,Fluvoxamine (maleate),5.0,21959,1.165459,2.696472,0.0,0.0,38,0.263919,0.062069,0.20185,0.764819,21921,1.167022,2.701039,0.0,0.0
ACH-000790,Folic acid,5.0,22029,1.117171,2.65056,0.0,0.0,52,0.327089,0.04272,0.28437,0.869394,21977,1.11904,2.656731,0.0,0.0
ACH-000790,Fumaric acid,0.05,24675,1.226551,2.604838,0.0,0.0,654,0.59942,0.132844,0.466576,0.778379,24021,1.243625,2.672141,0.0,0.0
ACH-000790,Fumaric acid,0.5,27117,1.178254,2.454457,0.0,0.0,732,0.426332,0.058969,0.367363,0.861684,26385,1.199115,2.520915,0.0,0.0
ACH-000790,Fumaric acid,5.0,24994,1.366915,2.663702,0.0,0.0,917,0.94597,0.145223,0.800746,0.846482,24077,1.382948,2.759621,0.0,0.0
ACH-000790,Furosemide,5.0,22544,1.196216,2.74385,0.0,0.0,43,0.069123,0.015145,0.053978,0.780896,22501,1.19837,2.749065,0.0,0.0
ACH-000790,Fusidic acid,5.0,22385,1.133348,2.642131,0.0,0.0,53,0.16473,0.033464,0.131266,0.796856,22332,1.135647,2.648322,0.0,0.0
ACH-000790,Gallic acid,5.0,22209,1.122049,2.613645,0.0,0.0,88,0.294428,0.044528,0.2499,0.848764,22121,1.125341,2.623865,0.0,0.0
ACH-000790,Gallic acid (hydrate),5.0,21884,1.181819,2.784333,0.0,0.0,95,0.200632,0.038091,0.162541,0.810145,21789,1.186097,2.796306,0.0,0.0
ACH-000790,Gemfibrozil,5.0,22007,1.164896,2.707025,0.0,0.0,111,0.082234,0.024815,0.057419,0.698235,21896,1.170384,2.720622,0.0,0.0
ACH-000790,Goserelin (acetate),5.0,22594,1.11023,2.609885,0.0,0.0,67,0.371971,0.054929,0.317042,0.85233,22527,1.112425,2.617484,0.0,0.0
ACH-000790,Hexylresorcinol,5.0,23045,1.191444,2.63724,0.0,0.0,122,0.169359,0.039008,0.13035,0.769672,22923,1.196884,2.651068,0.0,0.0
ACH-000790,Homoharringtonine,5.0,23194,1.244235,2.800776,0.0,0.0,3210,0.409907,0.220711,0.189196,0.461558,19984,1.378252,3.215208,0.0,0.0
ACH-000790,Hydroxyfasudil,0.05,22612,2.594096,3.212734,0.0,0.0,252,5.002914,0.662028,4.340886,0.867671,22360,2.566948,3.241481,0.0,0.0
ACH-000790,Idarubicin (hydrochloride),5.0,22014,1.313079,3.116528,0.0,0.0,2489,0.825207,0.362964,0.462243,0.560154,19525,1.375272,3.467546,0.0,0.0
ACH-000790,Irinotecan (hydrochloride),0.05,24047,1.169419,2.64953,0.0,0.0,1543,0.326629,0.063429,0.263201,0.805809,22504,1.227205,2.826848,0.0,0.0
ACH-000790,Irinotecan (hydrochloride),0.5,27110,1.191486,2.470605,0.0,0.0,1170,0.714867,0.059119,0.655748,0.917301,25940,1.212983,2.579373,0.0,0.0
ACH-000790,Irinotecan (hydrochloride),5.0,24763,1.34407,2.714912,0.0,0.0,1484,1.000516,0.130737,0.869779,0.869331,23279,1.365971,2.879649,0.0,0.0
ACH-000790,Isocorydine,5.0,22136,1.160921,2.658207,0.0,0.0,77,0.193223,0.036009,0.157214,0.81364,22059,1.164299,2.66736,0.0,0.0
ACH-000790,L-Thyroxine (sodium salt pentahydrate),5.0,20516,2.731941,3.469799,0.0,0.0,251,6.166951,0.667491,5.49946,0.891763,20265,2.689396,3.504508,0.0,0.0
ACH-000790,Larotrectinib,5.0,22293,1.228159,2.881181,0.0,0.0,68,0.2717,0.069612,0.202088,0.743791,22225,1.231085,2.889783,0.0,0.0
ACH-000790,Lenalidomide (hemihydrate),5.0,21487,1.159918,2.809626,0.0,0.0,53,0.160128,0.037547,0.122581,0.765519,21434,1.162391,2.81648,0.0,0.0
ACH-000790,Lidocaine (hydrochloride),5.0,21629,1.281625,2.99243,0.0,0.0,204,0.224105,0.051382,0.172724,0.770725,21425,1.291694,3.020433,0.0,0.0
ACH-000790,Lipoic acid,5.0,22954,1.177689,2.659555,0.0,0.0,94,0.301907,0.060912,0.240995,0.798241,22860,1.18129,2.670241,0.0,0.0
ACH-000790,Lumateperone (tosylate),5.0,22390,1.13017,2.643954,0.0,0.0,58,0.225408,0.038341,0.187067,0.829903,22332,1.13252,2.650721,0.0,0.0
ACH-000790,Malotilate,0.05,25567,1.209743,2.774253,0.0,0.0,2648,0.838205,0.184854,0.653351,0.779464,22919,1.252669,3.073425,0.0,0.0
ACH-000790,Medroxyprogesterone acetate,5.0,21453,1.183009,2.743994,0.0,0.0,142,0.508799,0.064188,0.444612,0.873845,21311,1.187501,2.76185,0.0,0.0
ACH-000790,Megestrol,5.0,22980,1.181203,2.700604,0.0,0.0,99,0.173378,0.034013,0.139365,0.803823,22881,1.185563,2.712142,0.0,0.0
ACH-000790,Methylprednisolone succinate,0.05,22451,4.999228,3.582198,1.41703,0.28345,185,8.558063,0.794728,7.763335,0.907137,22266,4.969659,3.605358,1.364301,0.274526
ACH-000790,Mitoxantrone (dihydrochloride),5.0,23122,1.21063,2.639765,0.0,0.0,151,0.15343,0.021561,0.131869,0.859473,22971,1.21758,2.656976,0.0,0.0
ACH-000790,Naproxen,0.05,23827,1.158892,2.643939,0.0,0.0,241,0.730726,0.101218,0.629508,0.861483,23586,1.163267,2.66992,0.0,0.0
ACH-000790,Naproxen,0.5,26788,1.150289,2.427645,0.0,0.0,251,0.509929,0.034637,0.475293,0.932075,26537,1.156346,2.450279,0.0,0.0
ACH-000790,Naproxen,5.0,23934,1.17534,2.638171,0.0,0.0,393,0.98711,0.132142,0.854968,0.866132,23541,1.178482,2.680007,0.0,0.0
ACH-000790,Neratinib (maleate),5.0,22016,1.16628,2.690417,0.0,0.0,166,0.206982,0.051153,0.155829,0.752864,21850,1.173568,2.710468,0.0,0.0
ACH-000790,Norepinephrine (hydrochloride),5.0,22010,1.214884,2.874757,0.0,0.0,86,0.139965,0.022168,0.117796,0.841614,21924,1.219101,2.885946,0.0,0.0
ACH-000790,Olanzapine,5.0,22393,1.179967,2.7195,0.0,0.0,100,0.171197,0.08007,0.091128,0.532297,22293,1.184492,2.73134,0.0,0.0
ACH-000790,PF-06260933,0.05,22465,5.743828,3.268363,2.475465,0.430978,30,9.6643,0.615465,9.048835,0.936316,22435,5.738585,3.27191,2.466675,0.42984
ACH-000790,Palmatine (chloride),5.0,21966,1.168419,2.740287,0.0,0.0,52,0.09643,0.020534,0.075896,0.787058,21914,1.170963,2.746741,0.0,0.0
ACH-000790,Pasireotide (acetate),5.0,22656,1.168074,2.684492,0.0,0.0,104,0.192834,0.04856,0.144275,0.748179,22552,1.172571,2.696648,0.0,0.0
ACH-000790,Pentagastrin,5.0,22800,1.147996,2.555827,0.0,0.0,53,0.337443,0.038956,0.298487,0.884555,22747,1.149884,2.561692,0.0,0.0
ACH-000790,Pentamidine (isethionate),0.5,23732,1.214564,2.665989,0.0,0.0,473,0.809103,0.200876,0.608227,0.75173,23259,1.22281,2.71612,0.0,0.0
ACH-000790,Pentamidine (isethionate),5.0,22727,1.222064,2.714371,0.0,0.0,113,0.276831,0.083457,0.193374,0.698528,22614,1.226788,2.727518,0.0,0.0
ACH-000790,Pralsetinib,0.05,23806,1.220768,2.589581,0.0,0.0,386,1.061289,0.10835,0.952939,0.897907,23420,1.223397,2.630476,0.0,0.0
ACH-000790,Pravastatin (sodium),0.05,23824,1.114032,2.673481,0.0,0.0,584,0.41116,0.080691,0.330469,0.803748,23240,1.131694,2.738636,0.0,0.0
ACH-000790,Pravastatin (sodium),0.5,26412,1.138172,2.458798,0.0,0.0,547,0.317965,0.029549,0.288415,0.907067,25865,1.155518,2.510172,0.0,0.0
ACH-000790,Pravastatin (sodium),5.0,24550,1.363897,2.805272,0.0,0.0,1105,1.359384,0.25078,1.108604,0.815519,23445,1.364109,2.925669,0.0,0.0
ACH-000790,Pyridoxine,5.0,21917,1.210442,2.833347,0.0,0.0,91,0.486681,0.06413,0.422551,0.868229,21826,1.21346,2.844893,0.0,0.0
ACH-000790,Pyridoxine (hydrochloride),5.0,22716,1.102889,2.638236,0.0,0.0,54,0.101678,0.01888,0.082798,0.814317,22662,1.105275,2.644477,0.0,0.0
ACH-000790,Quinestrol,5.0,22682,1.168955,2.675872,0.0,0.0,132,0.059544,0.020039,0.039505,0.663453,22550,1.175449,2.691418,0.0,0.0
ACH-000790,Radotinib,5.0,21842,1.178159,2.765978,0.0,0.0,138,0.192238,0.044356,0.147882,0.769264,21704,1.184428,2.783283,0.0,0.0
ACH-000790,Ralimetinib dimesylate,0.05,22330,5.592412,3.681412,1.911,0.341713,92,7.483299,0.579497,6.903801,0.922561,22238,5.584589,3.694245,1.890345,0.338493
ACH-000790,Raltitrexed,5.0,22521,1.103177,2.623637,0.0,0.0,82,0.08295,0.022738,0.060212,0.725885,22439,1.106905,2.633141,0.0,0.0
ACH-000790,Rapamycin,5.0,22629,1.206839,2.641128,0.0,0.0,101,0.148348,0.027085,0.121263,0.817423,22528,1.211585,2.652848,0.0,0.0
ACH-000790,Regorafenib,0.05,23512,1.193919,2.555502,0.0,0.0,219,0.684844,0.047433,0.637411,0.930739,23293,1.198705,2.579083,0.0,0.0
ACH-000790,Regorafenib,0.5,25348,1.188889,2.519117,0.0,0.0,541,0.499162,0.074108,0.425054,0.851536,24807,1.203931,2.572439,0.0,0.0
